class_id,scientific_name,common_name,venom_status,poisonous,genus,family,snake_sub_family,countries,continents,known_country_count,train_count,test_count,total_data2_count,data1_sample_count,region_metadata_available,source_note
1699,Malpolon insignitus,Eastern Montpellier Snake,Non Venomous,0,Malpolon,Colubridae,Malpolon insignitus,Albania | Armenia | Austria | Azerbaijan | Bosnia and Herzegovina | Bulgaria | Croatia | Cyprus | Egypt | Georgia | Greece | Hungary | Iran | Iraq | Israel | Italy | Jordan | Lebanon | Libya | Macedonia | Montenegro | Romania | Russia | Serbia | Slovakia | Slovenia | Syria | Turkey | Ukraine,Africa | Asia | Europe,29,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1700,Malpolon moilensis,Moila Snake,Non Venomous,0,Malpolon,Colubridae,Malpolon moilensis,Algeria | Chad | Djibouti | Egypt | Eritrea | Ethiopia | Israel | Jordan | Libya | Mali | Mauritania | Morocco | Niger | Oman | Saudi Arabia | Somalia | Sudan | Tunisia | United Arab Emirates | Yemen,Africa | Asia,20,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1701,Manolepis putnami,Putnam's Tropical Racer,Non Venomous,0,Manolepis,Colubridae,Manolepis putnami,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1702,Masticophis anthonyi,Clarion Island Whipsnake,Non Venomous,0,Masticophis,Colubridae,Masticophis anthonyi,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1703,Masticophis aurigulus,Baja California Whipsnake,Non Venomous,0,Masticophis,Colubridae,Masticophis aurigulus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1704,Masticophis flagellum,Coachwhip,Non Venomous,0,Masticophis,Colubridae,Masticophis flagellum,Mexico | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1705,Masticophis fuliginosus,Sonoran Whipsnake,Non Venomous,0,Masticophis,Colubridae,Masticophis fuliginosus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1706,Masticophis mentovarius,Neotropical Whipsnake,Non Venomous,0,Masticophis,Colubridae,Masticophis mentovarius,Belize | Colombia | Costa Rica | El Salvador | Guatemala | Honduras | Mexico | Nicaragua | Panama | Venezuela,North America | South America,10,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1707,Mastigodryas alternatus,Alternating Tropical Racer,Non Venomous,0,Mastigodryas,Colubridae,Mastigodryas alternatus,Colombia | Venezuela,South America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1708,Mastigodryas boddaerti,Boddaert's Tropical Racer,Non Venomous,0,Mastigodryas,Colubridae,Mastigodryas boddaerti,Aruba | Brazil | Colombia | Costa Rica | French Guiana | Guyana | Netherlands Antilles | Panama | Suriname | Trinidad and Tobago | Venezuela,North America | South America,11,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1709,Mastigodryas cliftoni,Clifton's Racer,Non Venomous,0,Mastigodryas,Colubridae,Mastigodryas cliftoni,Panama,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1710,Mastigodryas danieli,Daniel's Racer,Non Venomous,0,Mastigodryas,Colubridae,Mastigodryas danieli,Colombia,South America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1711,Mastigodryas dorsalis,Northern Dominican Racer,Non Venomous,0,Mastigodryas,Colubridae,Mastigodryas dorsalis,Dominica,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1712,Mastigodryas heathii,Heath's Tropical Racer,Non Venomous,0,Mastigodryas,Colubridae,Mastigodryas heathii,Bolivia | Brazil | Peru,South America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1713,Mastigodryas melanolomus,Dark-striped Tropical Racer,Non Venomous,0,Mastigodryas,Colubridae,Mastigodryas melanolomus,Belize | Colombia | Costa Rica | Guatemala | Honduras | Mexico | Nicaragua | Panama,North America | South America,8,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1714,Mastigodryas pleii,Antilles Racer,Non Venomous,0,Mastigodryas,Colubridae,Mastigodryas pleii,British Virgin Islands | Puerto Rico | U.S. Virgin Islands,North America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1715,Mastigodryas pulchriceps,Elegant Tropical Racer,Non Venomous,0,Mastigodryas,Colubridae,Mastigodryas pulchriceps,Colombia | Ecuador | Panama,North America | South America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1716,Mastigodryas reticulatus,Reticulated Racer,Non Venomous,0,Mastigodryas,Colubridae,Mastigodryas reticulatus,Bolivia | Brazil | Colombia | Ecuador | French Guiana | Guyana | Peru | Suriname | Venezuela,South America,9,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1717,Meizodon semiornatus,Semi-ornate Snake,Non Venomous,0,Meizodon,Colubridae,Meizodon semiornatus,Angola | Benin | Botswana | Burkina Faso | Burundi | Cameroon | Central African Republic | Chad | Congo | Côte d'Ivoire | Democratic Republic of the Congo | Eritrea | Ethiopia | Gabon | Gambia | Ghana | Guinea | Guinea-Bissau | Kenya | Liberia | Malawi | Mali | Mozambique | Namibia | Niger | Nigeria | Rwanda | Senegal | Sierra Leone | Somalia | South Africa | South Sudan | Sudan | Swaziland | Tanzania | Togo | Uganda | Zambia | Zimbabwe,Africa,39,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1718,Melanophidium khairei,Khairé's Black Snake,Non Venomous,0,Melanophidium,Xenodermatidae,Melanophidium khairei,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1719,Melanophidium wynaudense,Wynaud's Black Snake,Non Venomous,0,Melanophidium,Xenodermatidae,Melanophidium wynaudense,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1720,Mesotes strigatus,Striped Brown Snake,Non Venomous,0,Mesotes,Colubridae,Mesotes strigatus,Indonesia,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1721,Metlapilcoatlus indomitus,Oaxaca Jumping Pitviper,Venomous,1,Metlapilcoatlus,Viperidae,Metlapilcoatlus indomitus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1722,Metlapilcoatlus mexicanus,Mexican Jumping Pitviper,Venomous,1,Metlapilcoatlus,Viperidae,Metlapilcoatlus mexicanus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1723,Metlapilcoatlus nummifer,Jumping Pitviper,Venomous,1,Metlapilcoatlus,Viperidae,Metlapilcoatlus nummifer,Belize | Costa Rica | El Salvador | Guatemala | Honduras | Mexico | Nicaragua | Panama,Central America | North America,8,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1724,Metlapilcoatlus occiduus,Western Jumping Pitviper,Venomous,1,Metlapilcoatlus,Viperidae,Metlapilcoatlus occiduus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1725,Metlapilcoatlus olmec,Olmec Jumping Pitviper,Venomous,1,Metlapilcoatlus,Viperidae,Metlapilcoatlus olmec,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1726,Micrelaps muelleri,Müller's Burrowing Asp,Venomous,1,Micrelaps,Lamprophiidae,Micrelaps muelleri,Egypt | Israel | Jordan | Lebanon | Palestine | Syria | Turkey,Africa | Asia,7,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1727,Micropechis ikaheca,Small-eyed Snake,Venomous,1,Micropechis,Elapidae,Micropechis ikaheca,Indonesia | Papua New Guinea,Asia | Oceania,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1728,Micruroides euryxanthus,Arizona Coral Snake,Venomous,1,Micruroides,Elapidae,Micruroides euryxanthus,Mexico | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1729,Micrurus alleni,Allen's Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus alleni,Costa Rica | Honduras | Nicaragua | Panama,Central America | North America,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1730,Micrurus altirostris,Uruguayan Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus altirostris,Argentina | Brazil | Paraguay | Uruguay,South America,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1731,Micrurus ancoralis,Esmeraldas Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus ancoralis,Colombia | Ecuador | Panama,Central America | South America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1732,Micrurus annellatus,Annulated Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus annellatus,Bolivia | Ecuador | Peru,South America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1733,Micrurus bocourti,Bocourt's Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus bocourti,Colombia | Ecuador,South America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1734,Micrurus browni,Brown's Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus browni,Belize | Guatemala | Honduras | Mexico | Nicaragua,Central America | North America,5,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1735,Micrurus camilae,Huila Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus camilae,Colombia,South America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1736,Micrurus circinalis,Peruvian Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus circinalis,Peru,South America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1737,Micrurus clarki,Clark's Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus clarki,Colombia | Costa Rica | Panama,Central America | South America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1738,Micrurus corallinus,South American Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus corallinus,Argentina | Bolivia | Brazil | Paraguay | Suriname,South America,5,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1739,Micrurus decoratus,Decorated Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus decoratus,Brazil,South America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1740,Micrurus diastema,Variable Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus diastema,Belize | Guatemala | Honduras | Mexico,Central America | North America,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1741,Micrurus dissoleucus,Lesser Antillean Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus dissoleucus,Colombia | Venezuela,South America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1742,Micrurus distans,Guerreran Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus distans,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1743,Micrurus diutius,Colombian Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus diutius,Colombia | Venezuela,South America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1744,Micrurus dumerilii,Dumeril's Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus dumerilii,Colombia | Ecuador | Peru,South America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1745,Micrurus elegans,Elegant Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus elegans,Belize | Guatemala | Honduras | Mexico | Nicaragua,Central America | North America,5,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1746,Micrurus ephippifer,Pacific Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus ephippifer,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1747,Micrurus frontalis,Southern Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus frontalis,Argentina | Bolivia | Brazil | Paraguay | Uruguay,South America,5,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1748,Micrurus hemprichii,Hemprich's Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus hemprichii,Bolivia | Brazil | Colombia | Ecuador | Guyana | Peru | Suriname | Venezuela,South America,8,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1749,Micrurus hippocrepis,Texas Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus hippocrepis,Mexico | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1750,Micrurus ibiboboca,Ibiboca Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus ibiboboca,Brazil,South America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1751,Micrurus langsdorffi,Langsdorff's Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus langsdorffi,Bolivia | Brazil | Colombia | Ecuador | Peru,South America,5,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1752,Micrurus laticollaris,Andean Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus laticollaris,Colombia | Ecuador,South America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1753,Micrurus lemniscatus,South American Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus lemniscatus,Bolivia | Brazil | Colombia | Ecuador | French Guiana | Guyana | Peru | Suriname | Venezuela,South America,9,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1754,Micrurus medemi,Medem's Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus medemi,Colombia,South America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1755,Micrurus mipartitus,Redtail Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus mipartitus,Colombia | Costa Rica | Ecuador | Honduras | Nicaragua | Panama | Peru | Venezuela,North America | South America,8,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1756,Micrurus mosquitensis,Mosquitia Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus mosquitensis,Honduras | Nicaragua,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1757,Micrurus multifasciatus,Many-banded Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus multifasciatus,Costa Rica | Panama,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1758,Micrurus narduccii,Narducci's Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus narduccii,Brazil | Colombia | Ecuador | Peru | Venezuela,South America,5,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1759,Micrurus nigrocinctus,Central American Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus nigrocinctus,Belize | Colombia | Costa Rica | El Salvador | Guatemala | Honduras | Mexico | Nicaragua | Panama,North America | South America,9,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1760,Micrurus obscurus,Black-banded Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus obscurus,Brazil | French Guiana | Guyana | Suriname,South America,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1761,Micrurus ornatissimus,Ornate Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus ornatissimus,Colombia | Ecuador | Peru,South America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1762,Micrurus proximans,Northeastern Mexican Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus proximans,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1763,Micrurus pyrrhocryptus,Argentine Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus pyrrhocryptus,Argentina | Bolivia | Brazil | Paraguay,South America,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1764,Micrurus ruatanus,Roatan Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus ruatanus,Honduras,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1765,Micrurus sangilensis,Sangilem Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus sangilensis,Colombia,South America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1766,Micrurus spixii,Spix's Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus spixii,Bolivia | Brazil | Colombia | Ecuador | Peru | Venezuela,South America,6,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1767,Micrurus steindachneri,Steindachner's Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus steindachneri,Colombia | Ecuador | Peru,South America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1768,Micrurus surinamensis,Aquatic Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus surinamensis,Brazil | Colombia | French Guiana | Guyana | Peru | Suriname | Venezuela,South America,7,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1769,Micrurus tschudii,Tschudi's Coral Snake,Venomous,1,Micrurus,Elapidae,Micrurus tschudii,Bolivia | Brazil | Peru,South America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1770,Mimophis mahfalensis,Mahafaly Ground Snake,Non Venomous,0,Mimophis,Lamprophiidae,Mimophis mahfalensis,Madagascar,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1771,Mimophis occultus,Cryptic Ground Snake,Non Venomous,0,Mimophis,Lamprophiidae,Mimophis occultus,Madagascar,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1772,Miralia alternans,Southern Banded Snake,Non Venomous,0,Miralia,Colubridae,Miralia alternans,Argentina | Brazil | Paraguay | Uruguay,South America,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1773,Mixcoatlus browni,Brown's Montane Pitviper,Venomous,1,Mixcoatlus,Viperidae,Mixcoatlus browni,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1774,Mixcoatlus melanurus,Black-tailed Montane Pitviper,Venomous,1,Mixcoatlus,Viperidae,Mixcoatlus melanurus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1775,Montatheris hindii,Hinde's Bush Viper,Venomous,1,Montatheris,Lamprophiidae,Montatheris hindii,Kenya,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1776,Montivipera bornmuelleri,Lebanon Viper,Venomous,1,Montivipera,Viperidae,Montivipera bornmuelleri,Israel | Lebanon | Palestine | Syria,Asia,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1777,Montivipera bulgardaghica,Bulgar Dagh Viper,Venomous,1,Montivipera,Viperidae,Montivipera bulgardaghica,Turkey,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1778,Montivipera latifii,Latifi's Viper,Venomous,1,Montivipera,Viperidae,Montivipera latifii,Iran,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1779,Montivipera raddei,Armenian Viper,Venomous,1,Montivipera,Viperidae,Montivipera raddei,Armenia | Azerbaijan | Iran | Turkey,Asia,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1780,Montivipera xanthina,Ottoman Viper,Venomous,1,Montivipera,Viperidae,Montivipera xanthina,Greece | Iran | Iraq | Lebanon | Syria | Turkey,Asia | Europe,6,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1781,Morelia azurea,Azure Carpet Python,Non Venomous,0,Morelia,Pythonidae,Morelia azurea,Indonesia,Oceania,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1782,Morelia bredli,Centralian Carpet Python,Non Venomous,0,Morelia,Pythonidae,Morelia bredli,Australia,Oceania,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1783,Morelia imbricata,Southwestern Carpet Python,Non Venomous,0,Morelia,Pythonidae,Morelia imbricata,Australia,Oceania,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1784,Mussurana bicolor,Two-colored Mussurana,Non Venomous,0,Mussurana,Dipsadidae,Mussurana bicolor,Brazil,South America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1785,Myriopholis longicauda,Long-tailed Worm Snake,Non Venomous,0,Myriopholis,Leptotyphlopidae,Myriopholis longicauda,Ethiopia | Kenya | Somalia | Tanzania,Africa,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1786,Myriopholis macrorhyncha,Large-nosed Worm Snake,Non Venomous,0,Myriopholis,Leptotyphlopidae,Myriopholis macrorhyncha,Djibouti | Egypt | Eritrea | Ethiopia | Kenya | Oman | Saudi Arabia | Somalia | Sudan | Tanzania | Yemen,Africa | Asia,11,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1787,Myron richardsonii,Richardson's Mud Snake,Non Venomous,0,Myron,Homalopsidae,Myron richardsonii,Australia,Oceania,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1788,Myrrophis bennettii,Bennett's Mud Snake,Non Venomous,0,Myrrophis,Homalopsidae,Myrrophis bennettii,China | Hong Kong,Asia,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1789,Myrrophis chinensis,Chinese Water Snake,Non Venomous,0,Myrrophis,Homalopsidae,Myrrophis chinensis,Cambodia | China | Hong Kong | Indonesia | Laos | Malaysia | Myanmar | Taiwan | Thailand | Vietnam,Asia,10,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1790,Naja anchietae,Anchieta's Cobra,Venomous,1,Naja,Elapidae,Naja anchietae,Angola | Botswana | Democratic Republic of the Congo | Namibia | Zambia | Zimbabwe,Africa,6,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1791,Naja annulata,Banded Water Cobra,Venomous,1,Naja,Elapidae,Naja annulata,Angola | Benin | Cameroon | Central African Republic | Congo | Democratic Republic of the Congo | Equatorial Guinea | Gabon | Nigeria | Tanzania,Africa,10,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1792,Naja annulifera,Snouted Cobra,Venomous,1,Naja,Elapidae,Naja annulifera,Eswatini | Mozambique | South Africa,Africa,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1793,Naja ashei,"Ashe's spitting cobra, Giant spitting cobra",Venomous,1,Naja,Elapidae,Naja ashei,Ethiopia | Kenya | Somalia | Uganda,Africa,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1794,Naja fuxi,Fuxian Naja,Non Venomous,0,Naja,Elapidae,Naja fuxi,China (Yunnan),Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
